,AgtId,Con,Contp,Reg,Agt,Dat,Day,Month,Year,Status,Lgt,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeSo,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsOth,Mps,MpsMe,MpsJt,MpsOth,HrGen,EqGen,HrDem,Prot,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc,PeaceProcess,PeaceProcessN,UCDPc_code_old,conflict_id,In_other_UCDP,PAID_UCDP,PAM_ID,Date,Year,inclusion1,inclusion2,inclusion3,HumRiFrameALL,HumRiCivPolALL,HumRiSocEconALL,humanrightsALL,SecurityALL,Y-10,Y+10,Y-1,Y-2,Y-5,Y+1,Y+2,Y+5,IsLocationProvisional,Location1,IsGWNOprovisional,GWNO,ISONUM,ConShort,ISO3,Location2,GWNO2,ISONUM2,ConShort2,ISO3_2,WarNumCoW,WarNameCoW,yr,anypowersharing,anypowersharing_binom,Amnesty,TJ_bin,politicalps,territorialps,economicps,militaryps,womenandps,TJmechanism,Drugs,Corruption,Crime_Org_Crime
105,155,Colombia,Government,Americas,"Acuerdo de 'Agenda Comun por el Cambio hacia una Nueva Colombia', Gobierno Nacional-FARC-EP",06/05/1999,6,5,1999,Multiparty signed/agreed,4,Intra,Pre,Proc,"For the national government: VICTOR G. RICARDO; FABIO VALENCIA COSSIO; MARÍA EMMA MEJÍA VÉLEZ; NICANOR RESTREPO SANTAMARÍA; RODOLFO ESPINOSA MEOLA
For FARC: RAÚL REYES; JOAQUÍN GÓMEZ; FABIÁN RAMÍREZ",NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Colombia III - Arango,108,92,289,NA,1.00E+12,NA,06/05/1999,1999,2,2,4,1,0,0,3,3,1989,2009,1998,1997,1994,2000,2001,2004,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1999,0,0,0,0,0,0,0,0,0,0,0,1,1
106,156,Colombia,Government,Americas,Acuerdo de la Puerta del Cielo,15/07/1998,15,7,1998,Multiparty signed/agreed,6,Intra,Pre,PreMix,"Presented in the preamble as an agremement of: 
civil society that is represented here, the National Liberation Army (Ejército de Liberación Nacional, ELN) and the National Peace Committee,

This agreement is signed by the following people on 15 July in Würzburg, Germany.

Aída Abello, Gustavo Alvarez Gardeazábal, Hernando Angarita Figueredo, Pablo Beltrán, Ana Teresa Bernal, Jaime Bernal Cuéllar, Nélson Berrio, Jaime Alberto Cabal, Jaime Caicedo, César Carrillo, Monsignor Luis Augusto Castro, José Fernando Castro, Luis Eduardo Garzón, Carlos Gaviria, Ana 
Mercedes Gómez, Mario Gómez, Camilo González Posso, Milton Hernández, Hernando Hernández, Gabriel Izquierdo, Father Jorge Martínez, Eugnio Marulanda, Alfredo Molano, Víctor Moncayo, Samuel Moreno, Antonio Picón, Sabas Pretelt de la Vega, Javier Darío Restrepo, José Noé Rios, Maria Isabel Rueda, Carlos Alberto Ruiz, Fransisco Santos, Juan Manuel Santos, Eduardo Umaña Luna, León Valencia, Alejo Vargas, Juán Vásquez, Luis Carlos Villegas, Jorge Visbal",Presented in preamble as an agreement 'facilitated' by: Episcopalian Conference of Germany and Colombia',NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,Colombia II - Samper,107,92,289,NA,NA,NA,15/07/1998,1998,5,6,9,1,5,0,10,3,1988,2008,1997,1996,1993,1999,2000,2003,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1998,0,0,0,1,0,0,0,0,0,0,0,0,0
107,157,Colombia,Government,Americas,Acuerdo de Cronograma de Consenso para el Futuro del Proceso de Paz,20/01/2002,20,1,2002,Multiparty signed/agreed,6,Intra,Pre,Proc,The National Government and the FARC-EP,"in the presence of the International Facilitation Commission, the United Nations and the Catholic Church,",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Colombia III - Arango,108,92,289,NA,NA,NA,20/01/2002,2002,0,0,0,0,0,0,0,3,1992,2012,2001,2000,1997,2003,2004,2007,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,2002,0,0,0,0,0,0,0,0,0,0,0,0,0
108,158,Colombia,Government,Americas,Acuerdo de Crave Norte: Gobierno Nactional - CGSB,17/05/1991,17,5,1991,Multiparty signed/agreed,2,Intra,Pre,Proc,"On behalf of the national government:
Andrés González Díaz Deputy Minister of the Interior
Carlos Eduardo Jaramillo Peace Council
On behalf of the Simón Bolívar Guerrilla Coordinator:
Lucía González Daniel Aldana Mutis Miguel Suárez Piragua",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Colombia I - Gaviria,106,92,289,NA,NA,NA,17/05/1991,1991,0,0,0,0,0,0,0,1,1981,2001,1990,1989,1986,1992,1993,1996,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1991,0,0,0,0,0,0,0,0,0,0,0,0,0
109,159,Colombia,Government,Americas,Acuerdo por Colombia entre el Gobierno Colombiano y el Ejército de Liberación Nacional (ELN): Reiniciar el Diálogo con uns Agenda de Transición,24/11/2001,24,11,2001,Multiparty signed/agreed,2,Intra,Pre,Proc,"National Govt, National Liberation Army (ELN)",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Colombia III - Arango,108,92,289,NA,NA,NA,24/11/2001,2001,0,0,1,0,0,0,0,2,1991,2011,2000,1999,1996,2002,2003,2006,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,2001,0,0,0,0,0,0,0,0,0,0,0,0,0
110,160,Colombia,Government,Americas,"Communicado FARC-Gobierno del viaje a Europa, 2 de marzo de 2000",02/03/2000,2,3,2000,Multiparty signed/agreed,6,Intra,Pre,PreMix,"For the National Government:
Victor G. Ricardo, High Commission for Peace
Luis Norberto Guerra, Vice-President, House of Representatives
Fabio Valencia Cossio, Negotiator
Camilo Gomez Alzate, Negotiator
Juan Gabriel Uribe, Negotiator
Miguel Pinedo Vidal, Thematic Committee
Ciro Ramirez, Vice-Precident, House of Senate
Luis Carlos Villegas, President of the National Business Association (Andi).

For the FARC-EP:
Raul Reyes, FARC-EP Spokesperson
Joaquin Gomez, Negotiator
Fabian Ramirez, Negotiator
Ivan Rios, Technical Committee Coordinator
Simon Trinidad, Technical Committee.
Felipe Rincon, Technical Committee.
Olga Lucia Marin, Technical Committee.",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Colombia III - Arango,108,92,289,NA,NA,NA,02/03/2000,2000,0,0,1,1,0,0,3,1,1990,2010,1999,1998,1995,2001,2002,2005,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,2000,0,0,0,0,0,0,0,0,0,0,1,1,0
111,161,Colombia,Government,Americas,"Communicado FARC-Gobierno del viaje a Europa, 23 de febrero de 2000",23/02/2000,23,2,2000,Multiparty signed/agreed,4,Intra,Pre,PreMix,"Por el Gobiemo Nacional: Victor G. Ricardo, Alto Comisionado para Ia Paz; Luis Norberto Guerra, Vicepresidente Camara de Representantes; Fabio Valencia Cossio, Negociador; Camilo Gomez Alzate, Negociador; Juan Gabriel Uribe, Negociador; Miguel Pinedo Vidal, Comite Tematico; Ciro Ramirez, Vicepresidente Senado; Luis Carlos Villegas, Presidente de la Andi.

Por las FARC-EP: Raul Reyes, Vocero de las F ARC EP; Joaquin Gomez, Negociador; Fabian Ramirez, Negociador; Ivan Rios, Coordinador Comite Tematico; Simon Trinidad, Comite Tematico; Felipe Rincon, Comite Tematico; Olga Lucia Marin, Comision Internacional.",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Colombia III - Arango,108,92,289,NA,NA,NA,23/02/2000,2000,0,0,0,0,0,0,2,2,1990,2010,1999,1998,1995,2001,2002,2005,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,2000,0,0,0,0,0,0,0,0,0,0,1,1,0
112,162,Colombia,Government,Americas,Comunicado del Presidente Andres Pastrana y Manuel Marulanda de las FARC (Acuerdo de Caquetania),02/05/1999,2,5,1999,Multiparty signed/agreed,2,Intra,Imp,ImpMod,"Andrés Pastrana Arango, National Government
Manuel Marulanda Vélez, FARC",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,Colombia III - Arango,108,92,289,NA,NA,NA,02/05/1999,1999,0,0,0,0,0,0,1,0,1989,2009,1998,1997,1994,2000,2001,2004,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1999,0,0,0,0,0,0,0,0,0,0,0,0,0
113,163,Colombia,Government,Americas,Political Constitution of Colombia,01/07/1991,1,7,1991,Multiparty signed/agreed,128,Intra,SubComp,FrCons,"National Constituent Assembly (Political Parties, Guerrilla Groups, Civil Society, Indigenous peoples)",NA,NA,3,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,3,0,1,1,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,3,0,1,1,0,3,3,3,1,1,1,3,2,1,0,0,1,1,0,0,0,0,3,0,1,1,1,3,1,0,0,0,0,0,1,1,3,1,3,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,3,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,3,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,3,0,0,3,0,1,0,1,1,0,0,0,0,0,1,Colombia I - Gaviria,106,92,289,NA,NA,NA,01/07/1991,1991,18,19,26,3,12,7,29,7,1981,2001,1990,1989,1986,1992,1993,1996,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1991,8,1,1,0,1,1,1,0,1,1,0,0,0
114,164,Colombia,Government,Americas,"Acuerdo entre los Comandos Ernesto Rojas y el Gobierno Nacional, Protocolo de Adhesion al Acuerdo de Paz del EPL",20/03/1992,20,3,1992,Multiparty signed/agreed,3,Intra,Imp,ExtPar,"Por el Gobierno Nacional
GONZALO DE FRANCISCO
Consejería para la Paz
EDUARDO DIAZ URIBE
Consejería para la Paz
JOSE NOE RIOS
Consejería para la Paz
JHON GOMEZ MARTINEZ
Director Programa Presidencial para la Reinserción
Por los Comandos Ernesto Rojas
ALEX CHACON
HECTOR TANGARIFE","CARLOS ESPINOSA FACCIO LINCE
Presidente del Senado de la República
Presbítero FERNANDO GARCÍA
Secretario Pastoral Social Conferencia Episcopal
DARÍO MEJÍA
ExConstituyente
En la condición de reinsertados de EPL
JAIRO DE J. ECHEVERRI MONTOYA.
JOSE MORENO ROJAS.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Colombia I - Gaviria,106,92,289,NA,NA,NA,20/03/1992,1992,0,0,0,0,0,0,0,3,1982,2002,1991,1990,1987,1993,1994,1997,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1992,0,0,1,0,0,0,0,0,0,0,0,0,0
115,165,Colombia,Government,Americas,"A Pesar de las Dificultades Logramos Históricos Avances, Communicado no. 6 de la Mesa de Dialogos y Negociacion",19/12/1999,19,12,1999,Multiparty signed/agreed,3,Intra,Ren,Repre,"National Govt, FARC",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Colombia III - Arango,108,92,289,NA,NA,NA,19/12/1999,1999,1,1,1,0,0,0,1,0,1989,2009,1998,1997,1994,2000,2001,2004,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1999,0,0,0,0,0,0,0,0,0,0,0,0,0
116,166,Colombia,Government,Americas,"Declaración del Gobierno y la CGSB, Primera Ronda de Conversaciones (The Caracas Agenda)",06/06/1991,6,6,1991,Multiparty signed/agreed,3,Intra,Pre,PreMix,"National Govt, Simon Bolivar Guerilla Coordination Body (CGSB)",observers: list of names,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Colombia I - Gaviria,106,92,289,NA,NA,NA,06/06/1991,1991,0,0,1,0,0,0,3,3,1981,2001,1990,1989,1986,1992,1993,1996,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1991,0,0,0,0,0,0,0,0,0,0,0,0,0
117,167,Colombia,Government,Americas,Sante Fe de Ralito Accord to contribute to peace in Colombia,15/07/2003,15,7,2003,Multiparty signed/agreed,2,Intra,Pre,PreMix,"National Govt, United Self-Defence Groups of Colombia (AUC)","Witnesses: Exploratory Commission for Peace (govt established body to hold talks with AUC), Catholic Church",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Colombia IV - Uribe,109,92,289,NA,NA,NA,15/07/2003,2003,0,0,0,0,0,0,1,4,1993,2013,2002,2001,1998,2004,2005,2008,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,2003,0,0,0,0,0,0,0,0,0,0,1,0,0
118,168,Colombia,Government,Americas,"Political Agreement between the National Government, the Political Parties, M-19 and the Catholic Church as Moral and Spiritual Guardian of the Process

Spanish: Acuerdo Político entre el Gobierno Nacional, los Partidos Políticos, el M-19, y la Iglesia Católica en Calidad de Tutora Moral y Espiritual del Proceso",09/03/1990,9,3,1990,Multiparty signed/agreed,4,Intra,SubComp,FrAg,"National Govt, Political Parties, M-19",Catholic Church (signatory- moral and spiritual guardian); Rep of Socialist International (witness),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,Colombia I - Gaviria,106,92,289,NA,NA,NA,09/03/1990,1990,0,0,0,0,0,0,1,3,1980,2000,1989,1988,1985,1991,1992,1995,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1990,0,0,1,0,0,0,0,0,0,0,1,0,0
