,Unnamed: 0,AgtId,Con,Contp,Reg,Agt,Dat,Day,Month,Year,Status,Lgt,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeSo,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsOth,Mps,MpsMe,MpsJt,MpsOth,HrGen,EqGen,HrDem,Prot,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc,PeaceProcess,PeaceProcessN,UCDPc_code_old,conflict_id,In_other_UCDP,PAID_UCDP,PAM_ID,Date,Year.1,inclusion1,inclusion2,inclusion3,HumRiFrameALL,HumRiCivPolALL,HumRiSocEconALL,humanrightsALL,SecurityALL,Y-10,Y+10,Y-1,Y-2,Y-5,Y+1,Y+2,Y+5,IsLocationProvisional,Location1,IsGWNOprovisional,GWNO,ISONUM,ConShort,ISO3,Location2,GWNO2,ISONUM2,ConShort2,ISO3_2,WarNumCoW,WarNameCoW,yr,anypowersharing,anypowersharing_binom,Amnesty,TJ_bin,politicalps,territorialps,economicps,militaryps,womenandps,TJmechanism,Drugs,Corruption,Crime_Org_Crime
1146,1147,1421,Burundi,Government,Africa (excl MENA),Constitution of 18 March 2005,18/03/2005,18,3,2005,Multiparty signed/agreed,63,Intra,SubComp,FrCons,The Constitution was passed by the Burundian National Assembly.,,"- Agreement of Arusha for Peace and Reconciliation in Burundi of August the 28th, 2000 and with the Agreements of Cease-Fire",3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,3,0,1,1,0,3,3,3,1,0,1,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,3,3,0,3,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,3,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,2,3,0,0,0,2,0,1,2,0,0,1,0,2,0,0,1,1,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,Burundi peace process,19,90.0,287.0,,,,18/03/2005,2005,13,15,22,1,12,6,30,14,1995.0,2015.0,2004.0,2003.0,2000.0,2006.0,2007.0,2010.0,0.0,Burundi,0.0,516.0,108.0,BUI,BDI,,,,,,918.0,Third Burundi,2005,6,1,1,0,1,0,0,1,1,1,0,1,0
1149,1150,1425,Burundi,Government,Africa (excl MENA),Constitution de transition du 28 octobre 2001,28/10/2001,28,10,2001,Multiparty signed/agreed,44,Intra,SubComp,FrCons,,,"- Arusha Agreement for Peace and Reconciliation in Burundi
- The global and permanent ceasefire agreements",3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,3,1,1,1,0,0,0,0,0,0,3,1,0,1,0,3,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,3,0,0,1,0,3,3,1,2,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,3,3,0,3,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,2,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,2,3,0,0,0,3,0,0,2,0,0,0,2,1,0,0,1,1,0,1,3,0,0,3,0,0,0,0,3,0,0,0,1,1,1,Burundi peace process,19,90.0,287.0,,,,28/10/2001,2001,18,19,23,2,11,7,28,14,1991.0,2011.0,2000.0,1999.0,1996.0,2002.0,2003.0,2006.0,0.0,Burundi,0.0,516.0,108.0,BUI,BDI,,,,,,918.0,Third Burundi,2001,6,1,1,1,1,0,0,1,1,1,0,1,0
1194,1195,1478,Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,Agreement on Friendship and Cooperation between the Republic of Bosnia and Herzegovina and the Republic of Croatia,21/07/1992,21,7,1992,Multiparty signed/agreed,2,InterIntra,Imp,,President of the Presidency of the Republic of Bosnia and Herzegovina Alija lzetbegovic; President of the Republic of Croatia Dr Franjo Tudjman,,"Page 1, Untitled Preamble
...Accepting the Resolutions of the United Nations Security Council No. 752 (1992) of July 15, 1991, No. 757 (1992) of May 30, 1992, No. 758 (1992) of June 8, 1992, No. 760 (1992) of June 18, 1992, No. 761 (1992) of June 29, 1992, No. 762 (1992) of June 30, 1992 and No. 764 (1992) of July 13, 1992;

Page 1-2, 3.
...Faced with the pressing problem of massive persecution, particularly of the Muslim and Croat population of Bosnia and Herzegovina, the Republic of Bosnia and Herzegovina and the Republic of Croatia will co-operate in providing for refugees in the Republic of Croatia and other countries, collection of humanitarian and financial aid, construction of refugee centres in safe zones in Bosnia and Herzegovina, and the return of refugees from the Republic of Croatia to the Republic of Bosnia and Herzegovina. A separated protocol on cooperation will be signed for the purpose.

Page 2, 10.
The Governments of the two States will organize, within the shortest possible time, and as required, meetings and meetings of the ministries of the two States, in order to conclude agreements deriving from this Agreement in their sphere of competence.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bosnia peace process,140,194.0,389.0,,,,21/07/1992,1992,4,4,4,0,0,0,3,5,1982.0,2002.0,1991.0,1990.0,1987.0,1993.0,1994.0,1997.0,0.0,Bosnia-Herzegovina,0.0,346.0,70.0,BOS,BIH,Yugoslavia,345.0,,YUG,,215.0,War of Bosnian Independence,1992,2,1,0,0,0,0,0,1,0,0,0,0,0
1196,1197,1482,Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,Joint Statement; enclosure of Command Structure for the BiH Army and the HVO,25/04/1993,25,4,1993,Multiparty signed/agreed,3,InterIntra,Imp,ImpMod,"Joint Statement: Alija IZETBEGOVIC; Mate BOBAN
Enclosure: Alija IZETBEGOVIC, General Sefer HALILOVIC; Mate BOBAN, General Milivoj PETKOVIC",Joint Statement witnessed by: Dr. Franjo Tudjman,"Page 1, 1.
In accordance with the Agreement between Mr. Alija Izetbegovic, Mr. Haris Silajdžic, Mr. Mate Boban and Mr. Mile Akmadžic, concluded on 3 March 1993 in New York, the six members of the coordination body, i.e. Mr. Alija Izetbegovic, Mr. Ejup Ganic and Mr. Fikret Abdic, and Mr. Mate Boban, Mr. Mile Akmadžic and Mr. Franjo Boras, will start working within the shortest possible time. The coordination body will work on the implementation of the Vance-Owen plan to the extent possible, considering the character of the provisions and the present circumstances.

Page 1, 2.
In connection with the renewal of the conflicts between the two armies (the Army of Bosnia and Herzegovina and the Croatian Defence Council) in central Bosnia and some other parts of the Republic of Bosnia and Herzegovina, which have caused many casualties and serious violations of international humanitarian law, thus posing the threat of far-reaching political consequences, the signatories of this Joint Statement hereby order all military units of the Army of Bosnia and Herzegovina and of the Croatian Defence Council (HVO) to immediately cease fire and all hostilities in all areas where such military units are in contact.

Page 1, 3.
The signatories of this Joint Statement urge all commanders and units of the Army of Bosnia and Herzegovina and of the Croatian Defence Council (HVO) to unconditionally respect all the thus far concluded agreements between the representatives of the Croatian and Muslim peoples in the Republic of Bosnia and Herzegovina. In particular, they urge military units of the Army of Bosnia and Herzegovina and of the Croatian Defence Council to immediately start implementing the Agreement on the legality of both the Army of Bosnia and Herzegovina and the HVO, and on the establishment of a joint command of both forces made up of representatives of both headquarters (enclosure).

Page 1-2, 4.
The signatories of the Joint Statement reaffirm that the conflicts between units of the HVO and of the Army of Bosnia and Herzegovina in the Republic of Bosnia and Herzegovina are contrary to the policy of the representatives of the two peoples, and that the continuation of such conflicts would seriously jeopardize the achievement of their political goals, i.e. the independence and territorial integrity of the Republic of Bosnia and Herzegovina within the framework of the Vance-Owen plan accepted and signed by the signatories of this Statement, and success in the fight against the aggressor who wants to break the State apart, occupy its territory and annex the occupied territories to ""Greater Serbia"".",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bosnia peace process,140,203.0,398.0,,,,25/04/1993,1993,0,0,1,1,0,0,1,7,1983.0,2003.0,1992.0,1991.0,1988.0,1994.0,1995.0,1998.0,0.0,Bosnia-Herzegovina,0.0,346.0,70.0,BOS,BIH,Yugoslavia,345.0,,YUG,,215.0,War of Bosnian Independence,1993,3,1,0,0,0,0,0,1,0,1,0,0,0
1221,1222,1521,Niger/Air and Azawad,Government/territory,Africa (excl MENA),Accord de N'Djaména entre le Gouvernement de la République du Niger et le Front Démocratique pour le Renouveau (FDR),21/08/1998,21,8,1998,Multiparty signed/agreed,2,Intra,SubPar,MultIss,"HAVE SIGNED
For The Government of the Republic of Niger
The High Commissioner for the Restoration of Peace Mr MOUSTAPHA TAHI

For the Democratic Front for Renewal
GOUKOUNI MAHAMAN ZENE","HAVE SIGNED
For the Government of the Republic of Chad
The Minister of Foreign Affairs and Cooperation MAHAMAT SALEH ANNADIF
",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,Niger peace process,90,178.0,373.0,,,,21/08/1998,1998,3,3,3,0,0,0,0,9,1988.0,2008.0,1997.0,1996.0,1993.0,1999.0,2000.0,2003.0,1.0,Niger,1.0,436.0,562.0,NIR,NER,,,,,,,,1998,3,1,1,0,0,0,0,1,0,0,0,0,0
1234,1235,1545,Myanmar,Government/territory,Asia and Pacific,Joint Monitoring Committee guideline for Each Level (Draft),15/10/2015,15,10,2015,Multiparty signed/agreed,10,Intra,Cea,Rel,"Armed Ethnic Organisations, Myanmar Government.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Myanmar ceasefires process with ethnic armed groups,87,,,1.0,,,15/10/2015,2015,5,6,7,0,1,0,1,5,2005.0,2025.0,2014.0,2013.0,2010.0,2016.0,2017.0,2020.0,0.0,Myanmar (Burma),0.0,775.0,104.0,MYA,MMR,,,,,,,,2015,1,1,0,0,0,0,0,1,1,0,0,0,0
1253,1254,1569,Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,Joint Statement,21/10/1993,21,10,1993,Multiparty signed/agreed,2,Intra,Cea,Ceas,President of the Croatian Republic of Herceg Bosnia Mate Boban; President of the AP Western Bosnia Fikret Abdic,,"Page 1, Untitled Preamble
Accepting the principles of the London conference and taking into consideration provisions for the constitution of the future Union of Bosnia and Herzegovina, put forward by,the Geneva Peace Conference;

Page 1, 2.
Changes in the B&H Presidency by a faction of the Presidency led by Alija Izetbegovic we consider un-constitutional and illegal because a member can be dismissed from the Presidency only if he hands in his resignation or if he has been revoked by his constituency. That act, which runs contrary to the Geneva agreement and the arrangements for the establishment of friendship and cooperation between the Croats and the Muslims in Bosnia and Herzegovina, brought an end to the last remaining democratically elected institution in B&H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Local peace processes,148,202.0,397.0,,,,21/10/1993,1993,1,1,2,1,0,0,1,4,1983.0,2003.0,1992.0,1991.0,1988.0,1994.0,1995.0,1998.0,0.0,Bosnia-Herzegovina,0.0,346.0,70.0,BOS,BIH,Yugoslavia,345.0,,YUG,,215.0,War of Bosnian Independence,1993,2,1,0,0,0,0,0,1,0,0,0,0,0
1284,1285,1612,Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,"Agreement between the HVO Santici and representatives of the Muslim people of Ahmici, concluded at the home of Nenad Santic on 22 October 1992",22/10/1992,22,10,1992,Multiparty signed/agreed,1,Intra,Pre,Conf,For the HVO [signatures illegible]; For the Muslim People [signatures illegible],,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Local peace processes,148,203.0,398.0,,,,22/10/1992,1992,4,4,4,0,0,0,0,3,1982.0,2002.0,1991.0,1990.0,1987.0,1993.0,1994.0,1997.0,0.0,Bosnia-Herzegovina,0.0,346.0,70.0,BOS,BIH,Yugoslavia,345.0,,YUG,,215.0,War of Bosnian Independence,1992,1,1,0,0,0,0,0,1,0,0,0,0,0
1288,1289,1617,Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,Record of agreements processes leading to peace between the HVO and BiH in Gornji Vakuf,20/01/1993,20,1,1993,Multiparty signed/agreed,1,Intra,Cea,CeaMix,"COL SILJEG, HVO OZ COMMANDER; SELMO CIKOTIC, 3 CORPS BIH ARMY","Signed under the auspices of LIEUTENANT-COLONEL R. STEWART, UNPROFOR COMMANDER GORNJI VAKUF; JJ. BEAUSSOU, EUROPEAAN COMMUNITY MONITOR MISSION","Page 1, c.
...THE COMPOSITION OF THIS COMMISSION WILL BE FINIALISED 22 JANUARY 1993 IN ACCORDANCE WITH THE JOINT ORDER ISSUED IN MOSTAR 20 JANUARY 1993.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,Bosnia peace process,140,203.0,398.0,,,,20/01/1993,1993,0,0,0,0,0,0,0,6,1983.0,2003.0,1992.0,1991.0,1988.0,1994.0,1995.0,1998.0,0.0,Bosnia-Herzegovina,0.0,346.0,70.0,BOS,BIH,Yugoslavia,345.0,,YUG,,215.0,War of Bosnian Independence,1993,1,1,0,0,0,0,0,1,0,0,0,0,0
1289,1290,1618,Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,Agreement on an urgent cease-fire between the HVO and the BH Army in Central Bosnia,30/01/1993,30,1,1993,Multiparty signed/agreed,3,Intra,Cea,Ceas,"DJEMAL MERDAN, BH ARMY REPRESENTATIVE; FRANJO NAKIC, HVO REPRESENTATIVE; LT COL R A STEWART, COMMANDER OF THE BRITISH BATTALION; JEREMY FLEMING, ECMM, ZENICA","ALSO PRESENT: JORGE DE LA MOTA, HEAD, UNHCR ZENICA; IRIS WITTWER, HEAD OF DELEGATION, ICRC ZENICA.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,Bosnia peace process,140,203.0,398.0,,,,30/01/1993,1993,2,2,2,0,0,0,0,5,1983.0,2003.0,1992.0,1991.0,1988.0,1994.0,1995.0,1998.0,0.0,Bosnia-Herzegovina,0.0,346.0,70.0,BOS,BIH,Yugoslavia,345.0,,YUG,,215.0,War of Bosnian Independence,1993,2,1,0,0,0,0,0,1,0,0,0,0,0
1291,1292,1620,Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,Agreement,20/04/1993,20,4,1993,Multiparty signed/agreed,2,Intra,Cea,Rel,"BiH ARMY COMMANDER IN CHIEF, SEFER HALILOVIC; HVO COMMANDER IN CHIEF MILIVOJ PETKOVIC","COMMANDER UN BH COMMAND, GENERAL PHILIPPE MORILLON; ECMM/ HRC ZENICA, JEAN-PIERRE THEBAULT",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Bosnia peace process,140,203.0,398.0,,,,20/04/1993,1993,0,0,0,0,0,0,0,10,1983.0,2003.0,1992.0,1991.0,1988.0,1994.0,1995.0,1998.0,0.0,Bosnia-Herzegovina,0.0,346.0,70.0,BOS,BIH,Yugoslavia,345.0,,YUG,,215.0,War of Bosnian Independence,1993,3,1,0,0,0,0,0,1,0,0,0,0,0
